"","Subject","Event","TrialN","mean_pupil","time"
"105","Subject_1","Square",2,-0.302405660590432,346.65
"106","Subject_1","Square",2,-0.302405660590432,350
"107","Subject_1","Square",2,-0.303731096326583,353.3
"108","Subject_1","Square",2,-0.304201606710878,356.65
"109","Subject_1","Square",2,-0.311797107328529,360
"110","Subject_1","Square",2,-0.312447760366202,363.3
"111","Subject_1","Square",2,-0.312447760366202,366.65
"112","Subject_1","Square",2,-0.313055483448175,370
"113","Subject_1","Square",2,-0.319282256003015,373.3
"114","Subject_1","Square",2,-0.313055483448175,376.65
"115","Subject_1","Square",2,-0.319282256003015,380
"116","Subject_1","Square",2,-0.319282256003015,383.3
"117","Subject_1","Square",2,-0.31943047108458,386.65
"118","Subject_1","Square",2,-0.323441703410016,390
"119","Subject_1","Square",2,-0.324881262384856,393.3
"120","Subject_1","Square",2,-0.330313675633316,396.65
"121","Subject_1","Square",2,-0.330588042111927,400
"122","Subject_1","Square",2,-0.343982928148594,403.3
"123","Subject_1","Square",2,-0.343982928148594,406.65
"124","Subject_1","Square",2,-0.343982928148594,410
"125","Subject_1","Square",2,-0.35099688877693,413.3
"126","Subject_1","Square",2,-0.35099688877693,416.65
"127","Subject_1","Square",2,-0.36522786824179,420
"128","Subject_1","Square",2,-0.352409701088615,423.3
"129","Subject_1","Square",2,-0.356725218242383,426.65
"130","Subject_1","Square",2,-0.356725218242383,430
"131","Subject_1","Square",2,-0.356195978331272,433.3
"132","Subject_1","Square",2,-0.356195978331272,436.65
"133","Subject_1","Square",2,-0.356725218242383,440
"134","Subject_1","Square",2,-0.356725218242383,443.3
"135","Subject_1","Square",2,-0.356195978331272,446.65
"136","Subject_1","Square",2,-0.356195978331272,450
"137","Subject_1","Square",2,-0.356725218242383,453.3
"138","Subject_1","Square",2,-0.356725218242383,456.65
"139","Subject_1","Square",2,-0.359771419159574,460
"140","Subject_1","Square",2,-0.382417596547384,463.3
"141","Subject_1","Square",2,-0.386170587865954,466.65
"142","Subject_1","Square",2,-0.404418763828106,470
"143","Subject_1","Square",2,-0.404418763828106,473.3
"144","Subject_1","Square",2,-0.388702210291854,476.65
"145","Subject_1","Square",2,-0.386900690481831,480
"146","Subject_1","Square",2,-0.388702210291854,483.3
"147","Subject_1","Square",2,-0.386900690481831,486.65
"148","Subject_1","Square",2,-0.386900690481831,490
"149","Subject_1","Square",2,-0.386900690481831,493.3
"150","Subject_1","Square",2,-0.386900690481831,496.65
"151","Subject_1","Square",2,-0.388702210291854,500
"152","Subject_1","Square",2,-0.388702210291854,503.3
"153","Subject_1","Square",2,-0.388702210291854,506.65
"154","Subject_1","Square",2,-0.386900690481831,510
"155","Subject_1","Square",2,-0.393524336114901,513.3
"156","Subject_1","Square",2,-0.402336257231242,516.65
"157","Subject_1","Square",2,-0.393524336114901,520
"158","Subject_1","Square",2,-0.393524336114901,523.3
"159","Subject_1","Square",2,-0.402336257231242,526.65
"160","Subject_1","Square",2,-0.403293860647097,530
"161","Subject_1","Square",2,-0.403293860647097,533.3
"162","Subject_1","Square",2,-0.402336257231242,536.65
"163","Subject_1","Square",2,-0.403293860647097,540
"164","Subject_1","Square",2,-0.40346637248057,543.3
"165","Subject_1","Square",2,-0.417079872914218,546.65
"166","Subject_1","Square",2,-0.410937726802478,550
"167","Subject_1","Square",2,-0.410802201549196,553.3
"168","Subject_1","Square",2,-0.410802201549196,556.65
"169","Subject_1","Square",2,-0.410802201549196,560
"170","Subject_1","Square",2,-0.40346637248057,563.3
"171","Subject_1","Square",2,-0.40346637248057,566.65
"172","Subject_1","Square",2,-0.410802201549196,570
"173","Subject_1","Square",2,-0.410802201549196,573.3
"174","Subject_1","Square",2,-0.407345393704526,576.65
"175","Subject_1","Square",2,-0.410802201549196,580
"176","Subject_1","Square",2,-0.407345393704526,583.3
"177","Subject_1","Square",2,-0.407345393704526,586.65
"178","Subject_1","Square",2,-0.407345393704526,590
"179","Subject_1","Square",2,-0.407345393704526,593.3
"180","Subject_1","Square",2,-0.426118634311102,596.65
"181","Subject_1","Square",2,-0.433871495569791,600
"182","Subject_1","Square",2,-0.426118634311102,603.3
"183","Subject_1","Square",2,-0.426118634311102,606.65
"184","Subject_1","Square",2,-0.433871495569791,610
"185","Subject_1","Square",2,-0.437217183419926,613.3
"186","Subject_1","Square",2,-0.433871495569791,616.65
"187","Subject_1","Square",2,-0.434424023954695,620
"188","Subject_1","Square",2,-0.437217183419926,623.3
"189","Subject_1","Square",2,-0.437217183419926,626.65
"190","Subject_1","Square",2,-0.442376885138845,630
"191","Subject_1","Square",2,-0.437217183419926,633.3
"192","Subject_1","Square",2,-0.437217183419926,636.65
"193","Subject_1","Square",2,-0.442376885138845,640
"194","Subject_1","Square",2,-0.442376885138845,643.3
"195","Subject_1","Square",2,-0.434424023954695,646.65
"196","Subject_1","Square",2,-0.428480135108392,650
"197","Subject_1","Square",2,-0.434424023954695,653.3
"198","Subject_1","Square",2,-0.421378842021102,656.65
"199","Subject_1","Square",2,-0.421378842021102,660
"200","Subject_1","Square",2,-0.421378842021102,663.3
"201","Subject_1","Square",2,-0.421378842021102,666.65
"202","Subject_1","Square",2,-0.422887724968689,670
"203","Subject_1","Square",2,-0.422887724968689,673.3
"204","Subject_1","Square",2,-0.421378842021102,676.65
"205","Subject_1","Square",2,-0.422887724968689,680
"206","Subject_1","Square",2,-0.435305383502967,683.3
"207","Subject_1","Square",2,-0.468106692772102,686.65
"208","Subject_1","Square",2,-0.452261379071435,690
"209","Subject_1","Square",2,-0.453588927102345,693.3
"210","Subject_1","Square",2,-0.464304640993773,696.65
"211","Subject_1","Square",2,-0.468106692772102,700
"212","Subject_1","Square",2,-0.472701783289128,703.3
"213","Subject_1","Square",2,-0.472701783289128,706.65
"214","Subject_1","Square",2,-0.472701783289128,710
"215","Subject_1","Square",2,-0.480566236575864,713.3
"216","Subject_1","Square",2,-0.480566236575864,716.65
"217","Subject_1","Square",2,-0.466090816712005,720
"218","Subject_1","Square",2,-0.466090816712005,723.3
"219","Subject_1","Square",2,-0.466090816712005,726.65
"220","Subject_1","Square",2,-0.466090816712005,730
"221","Subject_1","Square",2,-0.480566236575864,733.3
